edge_id,from_atom_id,to_atom_id,relation_type,relation_subtype,weight,confidence,source_rule_ids,notes
edge:vm_vps:VPS-0257:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0257:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0257:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0257:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0257:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0257:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0257:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0257:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0263:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0263:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0263:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0263:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0263:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0263:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0263:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0263:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0263:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0263:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0269:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0269:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0269:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0269:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0269:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0269:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0269:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0269:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0269:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0269:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0275:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0275:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0275:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0275:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0275:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0275:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0275:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0275:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0275:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0275:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0281:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0281:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0281:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0281:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0281:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0281:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0281:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0281:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0281:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0281:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0287:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0287:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0287:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0287:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0287:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0287:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0287:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0287:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0287:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0287:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0293:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0293:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0293:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0293:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0293:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0293:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0293:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0293:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0293:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0293:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0299:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0299:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0299:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0299:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0299:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0299:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0299:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0299:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0299:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0299:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0305:P__platform_multi_aligned__vm_lsm:LSM-0002:S,vm_vps:VPS-0305:P,vm_lsm:LSM-0002:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0305:P__platform_multi_aligned__vm_lsm:LSM-0004:S,vm_vps:VPS-0305:P,vm_lsm:LSM-0004:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0305:P__platform_multi_aligned__vm_lsm:LSM-0005:S,vm_vps:VPS-0305:P,vm_lsm:LSM-0005:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0305:P__platform_multi_aligned__vm_lsm:LSM-0007:S,vm_vps:VPS-0305:P,vm_lsm:LSM-0007:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_vps:VPS-0305:P__platform_multi_aligned__vm_lsm:LSM-0009:S,vm_vps:VPS-0305:P,vm_lsm:LSM-0009:S,platform_multi_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_MULTI""]",platform_norm=cross_platform;cap_k=5
edge:vm_cpa:CPAM_025:A__semantic_related__vm_vpr:VPR-0065:A,vm_cpa:CPAM_025:A,vm_vpr:VPR-0065:A,semantic_related,char_ngram_cosine:viral_potential_rated,0.353495,0.726748,"[""UMGG_V1_EDGE_SEM_CHAR_NGRAM_COSINE""]",topk=2;threshold=0.34;vectorizer=char_wb_3_5
edge:vm_cpa:CPAM_025:A__semantic_related__vm_vpr:VPR-0066:A,vm_cpa:CPAM_025:A,vm_vpr:VPR-0066:A,semantic_related,char_ngram_cosine:viral_potential_rated,0.351481,0.725741,"[""UMGG_V1_EDGE_SEM_CHAR_NGRAM_COSINE""]",topk=2;threshold=0.34;vectorizer=char_wb_3_5
edge:vm_cpa:CPAM_197:B__semantic_related__vm_vpr:VPR-0119:A,vm_cpa:CPAM_197:B,vm_vpr:VPR-0119:A,semantic_related,char_ngram_cosine:viral_potential_rated,0.366801,0.7334,"[""UMGG_V1_EDGE_SEM_CHAR_NGRAM_COSINE""]",topk=2;threshold=0.34;vectorizer=char_wb_3_5
edge:vm_lsm:LSM-0001:S__semantic_related__vm_vps:VPS-0063:P,vm_lsm:LSM-0001:S,vm_vps:VPS-0063:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.133333,0.633333,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0001:S__semantic_related__vm_vps:VPS-0075:P,vm_lsm:LSM-0001:S,vm_vps:VPS-0075:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.137931,0.637931,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0001:S__semantic_related__vm_vps:VPS-0225:P,vm_lsm:LSM-0001:S,vm_vps:VPS-0225:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.133333,0.633333,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0001:S__semantic_related__vm_vps:VPS-0235:P,vm_lsm:LSM-0001:S,vm_vps:VPS-0235:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.137931,0.637931,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0001:S__semantic_related__vm_vps:VPS-0265:P,vm_lsm:LSM-0001:S,vm_vps:VPS-0265:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.133333,0.633333,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0002:S__semantic_related__vm_vps:VPS-0005:P,vm_lsm:LSM-0002:S,vm_vps:VPS-0005:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.15625,0.65625,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0002:S__semantic_related__vm_vps:VPS-0012:P,vm_lsm:LSM-0002:S,vm_vps:VPS-0012:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.172414,0.672414,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0002:S__semantic_related__vm_vps:VPS-0059:P,vm_lsm:LSM-0002:S,vm_vps:VPS-0059:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.137931,0.637931,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0002:S__semantic_related__vm_vps:VPS-0081:P,vm_lsm:LSM-0002:S,vm_vps:VPS-0081:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.137931,0.637931,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0002:S__semantic_related__vm_vps:VPS-0084:P,vm_lsm:LSM-0002:S,vm_vps:VPS-0084:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.25,0.75,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0003:S__semantic_related__vm_vps:VPS-0131:P,vm_lsm:LSM-0003:S,vm_vps:VPS-0131:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.129032,0.629032,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0003:S__semantic_related__vm_vps:VPS-0268:P,vm_lsm:LSM-0003:S,vm_vps:VPS-0268:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.121212,0.621212,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0003:S__semantic_related__vm_vps:VPS-0287:P,vm_lsm:LSM-0003:S,vm_vps:VPS-0287:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.125,0.625,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0004:S__semantic_related__vm_vps:VPS-0053:P,vm_lsm:LSM-0004:S,vm_vps:VPS-0053:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.121212,0.621212,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0004:S__semantic_related__vm_vps:VPS-0070:P,vm_lsm:LSM-0004:S,vm_vps:VPS-0070:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.121212,0.621212,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0004:S__semantic_related__vm_vps:VPS-0167:P,vm_lsm:LSM-0004:S,vm_vps:VPS-0167:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.121212,0.621212,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0004:S__semantic_related__vm_vps:VPS-0250:P,vm_lsm:LSM-0004:S,vm_vps:VPS-0250:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.151515,0.651515,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0004:S__semantic_related__vm_vps:VPS-0281:P,vm_lsm:LSM-0004:S,vm_vps:VPS-0281:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.142857,0.642857,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0005:S__semantic_related__vm_vps:VPS-0012:P,vm_lsm:LSM-0005:S,vm_vps:VPS-0012:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.129032,0.629032,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0005:S__semantic_related__vm_vps:VPS-0054:P,vm_lsm:LSM-0005:S,vm_vps:VPS-0054:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.133333,0.633333,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0005:S__semantic_related__vm_vps:VPS-0114:P,vm_lsm:LSM-0005:S,vm_vps:VPS-0114:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.142857,0.642857,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0005:S__semantic_related__vm_vps:VPS-0198:P,vm_lsm:LSM-0005:S,vm_vps:VPS-0198:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.137931,0.637931,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0005:S__semantic_related__vm_vps:VPS-0276:P,vm_lsm:LSM-0005:S,vm_vps:VPS-0276:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.16129,0.66129,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0006:S__semantic_related__vm_vps:VPS-0055:P,vm_lsm:LSM-0006:S,vm_vps:VPS-0055:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.166667,0.666667,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0006:S__semantic_related__vm_vps:VPS-0059:P,vm_lsm:LSM-0006:S,vm_vps:VPS-0059:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.133333,0.633333,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0006:S__semantic_related__vm_vps:VPS-0083:P,vm_lsm:LSM-0006:S,vm_vps:VPS-0083:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.166667,0.666667,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0006:S__semantic_related__vm_vps:VPS-0147:P,vm_lsm:LSM-0006:S,vm_vps:VPS-0147:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.133333,0.633333,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0006:S__semantic_related__vm_vps:VPS-0261:P,vm_lsm:LSM-0006:S,vm_vps:VPS-0261:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.172414,0.672414,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0007:S__semantic_related__vm_vps:VPS-0047:P,vm_lsm:LSM-0007:S,vm_vps:VPS-0047:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.121212,0.621212,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0007:S__semantic_related__vm_vps:VPS-0080:P,vm_lsm:LSM-0007:S,vm_vps:VPS-0080:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.129032,0.629032,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0007:S__semantic_related__vm_vps:VPS-0171:P,vm_lsm:LSM-0007:S,vm_vps:VPS-0171:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.121212,0.621212,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0007:S__semantic_related__vm_vps:VPS-0182:P,vm_lsm:LSM-0007:S,vm_vps:VPS-0182:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.166667,0.666667,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0007:S__semantic_related__vm_vps:VPS-0236:P,vm_lsm:LSM-0007:S,vm_vps:VPS-0236:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.125,0.625,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0008:S__semantic_related__vm_vps:VPS-0001:P,vm_lsm:LSM-0008:S,vm_vps:VPS-0001:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.142857,0.642857,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0008:S__semantic_related__vm_vps:VPS-0057:P,vm_lsm:LSM-0008:S,vm_vps:VPS-0057:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.125,0.625,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0008:S__semantic_related__vm_vps:VPS-0059:P,vm_lsm:LSM-0008:S,vm_vps:VPS-0059:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.129032,0.629032,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0008:S__semantic_related__vm_vps:VPS-0061:P,vm_lsm:LSM-0008:S,vm_vps:VPS-0061:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.133333,0.633333,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
edge:vm_lsm:LSM-0008:S__semantic_related__vm_vps:VPS-0079:P,vm_lsm:LSM-0008:S,vm_vps:VPS-0079:P,semantic_related,token_jaccard_anchor:lyric_structure_map__viral_pattern_signals,0.125,0.625,"[""UMGG_V1_EDGE_SEM_TOKEN_JACCARD_ANCHOR""]",topk=5;min_shared=1;threshold=0.12;require_anchor=True
